2000
222 376.282 550.085 4 68 92 0
223 72.3338 352.751 5 351 28 0
224 59.3286 860.085 9 373 48 0
225 258.753 697.771 18 275 62 0
226 667.534 899.846 6 46 91 0
227 822.744 519.459 20 83 25 0
228 748.708 511.092 6 288 19 0
229 374.889 699.468 14 375 18 0
230 783.352 21.1669 11 335 47 0
231 895.681 174.694 19 263 39 0
232 631.672 297.766 11 87 78 0
233 479.612 65.8732 13 341 83 0
234 511.848 265.306 6 227 45 0
235 353.124 766.775 12 43 89 0
236 950.179 959.051 18 148 37 0
237 219.839 220.462 11 106 48 0
238 272.134 507.991 11 309 62 0
239 602.362 528.877 16 251 44 0
240 758.985 664.034 13 98 29 0
241 353.497 193.889 6 123 81 0
242 886.974 747.526 13 364 41 0
243 598.379 787.635 16 67 91 0
244 831.139 760.412 16 266 69 0
245 142.994 218.083 11 127 72 0
246 446.161 449.227 9 324 38 0
247 68.8265 452.636 20 125 34 0
248 577.434 53.2834 11 274 71 0
249 258.414 997.052 12 379 98 0
250 596.961 251.892 19 385 17 0
251 380.348 553.94 5 36 90 0
252 474.443 308.076 7 299 25 0
253 79.886 958.401 6 169 29 0
254 974.344 178.6 16 241 48 0
255 511.336 716.198 17 361 50 0
256 95.7602 911.607 17 147 59 0
257 492.348 461.201 18 335 75 0
258 375.278 69.7602 10 127 59 0
259 604.04 882.53 14 364 77 0
260 622.597 371.916 15 240 29 0
261 565.749 834.618 8 292 72 0
262 579.242 671.467 10 114 89 0
263 590.735 673.72 10 274 41 0
264 34.5808 831.617 11 276 43 0
265 959.838 637.02 5 147 67 0
266 976.381 977.271 10 181 63 0
267 934.273 138.359 8 26 21 0
268 699.908 419.599 20 324 98 0
269 338.752 693.671 12 239 38 0
270 261.689 337.624 5 326 97 0
271 218.704 420.913 4 45 100 0
272 962.032 280.552 8 328 37 0
273 854.948 930.47 11 288 39 0
274 425.143 470.053 12 161 32 0
275 59.9511 507.124 15 314 40 0
276 539.545 291.973 13 47 57 0
277 81.3491 109.96 14 251 18 0
278 153.161 34.0935 18 276 19 0
279 252.603 487.676 8 52 58 0
280 513.7 154.142 13 377 38 0
281 844.362 452.559 18 338 26 0
282 640.051 663.03 9 309 70 0
283 975.905 425.062 10 386 32 0
284 40.7303 235.581 4 279 64 0
285 877.19 933.027 5 251 46 0
286 877.793 611.271 6 334 34 0
287 153.756 497.543 12 78 29 0
288 577.32 359.335 16 198 94 0
289 272.019 167.292 9 31 32 0
290 649.905 488.307 19 89 50 0
291 215.884 954.631 7 223 64 0
292 898.213 796.385 19 156 48 0
293 111.699 859.492 19 53 74 0
294 982.038 54.8924 11 397 90 0
295 342.548 124.045 7 192 20 0
296 930.366 665.536 4 316 92 0
297 352.18 56.6656 4 250 64 0
298 766.332 294.095 13 118 61 0
299 34.2655 828.801 12 311 84 0
300 558.644 775.802 16 39 60 0
301 104.099 874.929 5 49 84 0
302 571.882 13.0038 17 237 30 0
303 738.413 171.122 7 17 51 0
304 420.23 419.61 6 285 76 0
305 402.622 41.1585 7 140 24 0
306 681.824 413.226 4 219 76 0
307 205.352 264.106 4 393 24 0
308 546.751 720.049 10 39 34 0
309 841.866 734.639 15 347 45 0
310 995.69 775.648 7 177 71 0
311 359.689 187.953 7 303 62 0
312 718.461 716.364 17 88 65 0
313 690.471 422.038 16 288 71 0
314 293.31 724.457 13 104 73 0
315 270.541 812.123 14 139 19 0
316 703.992 783.198 5 104 85 0
317 260.101 417.658 15 129 77 0
318 540.19 810.655 8 28 53 0
319 765.848 82.1843 9 257 45 0
320 204.862 778.137 16 290 67 0
321 408.995 698.118 20 58 66 0
322 788.683 916.442 4 84 53 0
323 263.63 938.893 4 116 26 0
324 699.39 741.534 5 281 60 0
325 919.163 335.066 18 111 32 0
326 634.39 251.394 5 328 60 0
327 919.313 481.573 11 16 37 0
328 76.6348 628.587 13 247 50 0
329 81.7795 185.427 4 199 37 0
330 37.4042 393.737 9 369 71 0
331 214.98 815.004 9 98 100 0
332 708.075 703.336 9 300 68 0
333 778.334 436.996 7 360 15 0
334 964.969 989.752 13 231 25 0
335 397.534 354.478 4 311 75 0
336 981.709 990.149 4 383 72 0
337 935.478 413.075 17 265 37 0
338 41.4106 243.766 15 376 70 0
339 96.4494 466.116 16 279 21 0
340 649.327 152.445 18 178 46 0
341 865.637 213.477 19 245 69 0
342 410.04 289.614 7 356 18 0
343 951.198 879.557 8 38 23 0
344 897.903 926.972 18 74 39 0
345 826.428 928.974 14 218 47 0
346 653.532 603.102 8 68 53 0
347 883.632 263.237 5 149 65 0
348 437.657 984.771 19 188 94 0
349 92.4772 993.001 9 106 27 0
350 369.905 289.229 20 194 39 0
351 357.17 132.327 4 376 29 0
352 315.606 717.573 16 328 96 0
353 556.646 946.613 11 355 41 0
354 292.399 604.32 4 62 61 0
355 180.039 652.589 8 79 96 0
356 314.271 781.11 11 183 24 0
357 192.221 307.729 11 390 64 0
358 732.662 544.673 15 268 75 0
359 87.1759 848.274 10 50 15 0
360 95.4015 894.06 15 71 87 0
361 855.589 814.353 14 397 73 0
362 25.4813 447.165 20 105 47 0
363 932.043 944.551 15 92 41 0
364 661.916 681.221 7 201 78 0
365 935.644 423.702 14 225 65 0
366 619.215 165.912 11 64 93 0
367 390.841 862.096 7 321 56 0
368 356.069 565.439 18 155 36 0
369 616.64 598.596 15 170 16 0
370 509.432 740.325 9 106 25 0
371 244.507 899.064 13 354 97 0
372 797.339 124.868 4 64 21 0
373 809.556 678.099 19 28 90 0
374 104.428 315.162 6 335 26 0
375 941.08 265.994 15 18 55 0
376 138.939 75.4091 7 355 70 0
377 796.828 108.291 11 123 94 0
378 171.833 138.955 13 306 97 0
379 58.2724 146.595 16 52 45 0
380 173.822 630.639 5 122 23 0
381 369.981 678.924 8 170 43 0
382 184.467 654.441 12 140 76 0
383 283.054 877.953 8 99 92 0
384 327.555 116.443 4 243 54 0
385 277.489 159.032 7 206 78 0
386 145.63 864.464 18 41 86 0
387 900.674 364.795 11 51 81 0
388 595.528 979.272 20 192 74 0
389 264.558 633.701 11 241 77 0
390 79.0639 38.9821 11 84 51 0
391 592.602 134.704 6 28 50 0
392 926.092 282.552 7 67 21 0
393 437.54 322.174 16 64 69 0
394 147.745 578.465 9 66 31 0
395 937.954 143.228 15 69 67 0
396 22.2395 727.061 17 325 61 0
397 219.84 232.485 12 223 92 0
398 683.975 321.413 16 365 32 0
399 989.415 802.693 4 86 99 0
400 567.748 430.361 17 354 22 0
401 695.255 68.5681 20 371 57 0
402 659.694 505.175 14 187 76 0
403 496.574 363.359 17 204 26 0
404 159.018 839.034 15 371 84 0
405 529.159 215.085 14 303 84 0
406 400.196 658.566 9 358 63 0
407 227.931 246.003 17 156 65 0
408 952.023 923.518 13 134 68 0
409 222.153 306.02 11 120 38 0
410 565.239 631.692 7 318 42 0
411 804.128 513.878 16 278 66 0
412 315.505 139.006 20 226 24 0
413 513.855 74.5843 10 267 22 0
414 657.184 139.623 10 339 55 0
415 677.098 838.498 13 231 68 0
416 97.6404 144.456 10 116 37 0
417 543.58 995.873 17 253 73 0
418 605.191 647.449 12 62 96 0
419 925.577 353.38 9 110 69 0
420 149.1 697.697 13 25 60 0
421 719.72 815.433 9 275 67 0
422 312.278 281.883 18 269 42 0
423 363.105 809.58 20 268 24 0
424 553.722 996.334 17 62 44 0
425 34.1855 767.436 11 214 79 0
426 815.965 997.517 15 83 65 0
427 414.694 714.836 14 354 55 0
428 143.963 133.391 9 17 69 0
429 880.343 185.005 17 133 24 0
430 798.582 494.799 7 391 43 0
431 347.957 725.555 18 101 78 0
432 28.7484 10.1499 19 351 94 0
433 207.734 686.733 4 367 56 0
434 180.095 70.0261 15 53 18 0
435 330.116 848.069 4 201 55 0
436 42.7413 880.611 6 89 30 0
437 480.957 402.19 14 387 50 0
438 383.593 733.073 14 327 28 0
439 543.689 71.7358 20 138 43 0
440 854.407 625.783 14 42 48 0
441 752.784 401.28 18 74 98 0
442 960.012 851.975 9 325 53 0
443 860.781 666.455 16 157 17 0
444 671.887 192.089 4 284 52 0
445 919.45 15.0078 9 176 73 0
446 270.009 10.4656 8 243 44 0
447 4.94308 188.654 14 31 39 0
448 334.279 647.609 4 38 93 0
449 902.854 611.367 16 81 39 0
450 383.783 548.995 18 340 53 0
451 498.898 948.371 15 105 89 0
452 381.304 716.824 5 251 87 0
453 261.738 236.342 4 346 63 0
454 386.885 341.815 10 176 50 0
455 747.971 815.298 13 113 65 0
456 442.083 223.409 4 169 88 0
457 168.229 632.013 13 384 43 0
458 99.8601 186.942 7 159 67 0
459 68.0976 286.382 20 285 71 0
460 543.062 361.411 15 99 33 0
461 298.334 941.334 20 81 99 0
462 71.6673 944.404 12 344 96 0
463 316.243 558.165 9 152 72 0
464 89.5048 444.977 19 203 80 0
465 792.969 361.4 11 43 28 0
466 1.92918 681.281 5 339 72 0
467 897.168 434.312 13 121 77 0
468 564.12 181.024 19 257 87 0
469 961.352 371.397 18 248 23 0
470 568.23 596.58 14 174 61 0
471 993.703 288.865 16 29 94 0
472 615.363 720.138 13 326 49 0
473 314.507 865.543 6 338 54 0
474 592.259 115.604 19 252 28 0
475 180.093 836.132 15 395 100 0
476 156.973 709.306 4 29 96 0
477 966.939 951.567 20 218 32 0
478 520.293 205.422 16 353 79 0
479 268.5 911.706 15 122 48 0
480 347.603 721.477 18 184 68 0
481 437.591 656.091 12 44 74 0
482 452.141 993.055 6 239 82 0
483 880.684 928.792 12 228 99 0
484 794.193 131.541 12 397 16 0
485 313.951 630.518 7 193 58 0
486 997.384 740.19 16 326 40 0
487 599.763 592.481 9 126 70 0
488 667.285 134.839 14 154 68 0
489 923.707 316.288 6 157 78 0
490 99.1573 5.14528 13 100 76 0
491 675.095 187.398 15 204 37 0
492 34.0649 201.184 9 169 74 0
493 110.441 938.962 8 160 37 0
494 133.436 259.46 12 15 75 0
495 410.105 553.403 18 190 23 0
496 675.134 56.7731 15 177 66 0
497 893.731 519.989 8 154 33 0
498 700.159 245.097 7 367 89 0
499 894.231 657.718 15 345 64 0
500 312.988 767.444 10 18 67 0
501 494.389 325.141 8 266 19 0
502 920.865 81.7008 19 364 44 0
503 92.0841 366.429 8 144 35 0
504 131.069 155.189 5 95 40 0
505 125.648 673.05 6 358 99 0
506 106.179 161.812 9 369 47 0
507 59.573 305.338 20 24 38 0
508 989.847 167.157 10 262 67 0
509 856.446 19.9198 4 111 98 0
510 178.881 927.531 18 298 32 0
511 521.439 441.552 17 303 56 0
512 241.667 111.005 17 167 91 0
513 542.448 176.013 19 253 99 0
514 93.4311 475.437 17 369 100 0
515 977.117 93.5793 11 130 42 0
516 655.906 434.207 11 47 25 0
517 869.915 745.984 5 43 20 0
518 606.585 362.943 14 331 16 0
519 401.095 11.3169 19 186 45 0
520 659.271 963.95 14 311 76 0
521 973.493 217.244 16 225 66 0
522 149.432 599.077 15 211 47 0
523 514.446 372.339 15 351 47 0
524 313.781 7.09437 12 31 57 0
525 180.882 384.532 4 72 35 0
526 534.889 492.224 18 115 25 0
527 750.551 927.565 15 73 96 0
528 783.843 994.021 4 59 51 0
529 240.004 949.965 17 243 36 0
530 605.703 953.639 18 263 72 0
531 541.26 970.323 7 309 82 0
532 463.846 667.326 12 194 23 0
533 435.739 209.369 16 55 50 0
534 225.142 828.672 6 297 20 0
535 579.129 228.496 15 278 33 0
536 778.727 173.791 14 24 62 0
537 460.971 227.361 6 100 48 0
538 180.117 874.166 5 100 44 0
539 888.076 968.137 4 63 16 0
540 705.699 532.269 10 316 66 0
541 826.299 522.352 5 133 58 0
542 940.644 144.251 5 94 60 0
543 617.321 742.119 17 233 65 0
544 374.218 196.538 15 311 40 0
545 57.1101 586.413 14 51 97 0
546 364.333 998.938 16 289 58 0
547 878.314 937.808 13 217 83 0
548 928.856 193.332 12 217 22 0
549 599.24 989.206 11 387 63 0
550 830.094 876.944 15 393 89 0
551 675.966 553.87 8 103 55 0
552 23.6564 234.05 17 95 84 0
553 984.189 37.3185 12 286 51 0
554 930.605 428.769 10 217 99 0
555 193.333 667.812 11 238 94 0
556 471.961 347.831 5 19 28 0
557 124.06 645.645 4 103 55 0
558 598.161 484.975 12 346 32 0
559 111.315 407.256 19 53 51 0
560 94.2252 811.349 13 235 92 0
561 391.03 374.089 19 374 86 0
562 257.926 201.539 18 244 50 0
563 159.366 89.9547 18 179 87 0
564 157.807 601.98 20 169 20 0
565 425.335 782.02 5 275 75 0
566 86.7624 36.9006 15 306 74 0
567 99.5484 488.072 20 126 59 0
568 603.555 572.031 11 377 27 0
569 420.231 764.979 17 362 99 0
570 788.445 151.495 20 65 80 0
571 878.205 901.42 12 345 70 0
572 912.883 72.2714 4 164 36 0
573 256.568 927.369 17 378 74 0
574 736.591 646.507 9 15 100 0
575 314.064 762.591 17 93 61 0
576 883.802 168.75 6 321 30 0
577 626.621 198.643 16 42 47 0
578 933.204 311.821 9 144 56 0
579 137.278 958.123 17 367 64 0
580 381.003 367.992 5 363 48 0
581 87.0491 642.631 10 82 72 0
582 287.914 875.649 5 396 23 0
583 133.739 776.078 10 340 42 0
584 997.362 429.375 12 376 32 0
585 501.819 500.709 4 255 50 0
586 980.48 602.892 4 326 54 0
587 210.993 800.944 9 258 72 0
588 456.159 353.295 19 253 27 0
589 202.816 945.811 16 155 27 0
590 812.048 111.286 8 27 55 0
591 485.17 895.929 7 35 95 0
592 688.198 126.36 20 124 25 0
593 565.567 822.645 11 221 34 0
594 581.919 318.757 6 381 81 0
595 575.802 200.68 19 375 73 0
596 324.482 501.603 5 32 42 0
597 738.182 771.414 10 57 35 0
598 940.106 213.446 10 138 79 0
599 591.302 435.428 7 282 97 0
600 447.275 213.686 14 209 33 0
601 71.2566 177.967 19 87 35 0
602 469.336 56.216 12 40 82 0
603 632.025 99.0779 9 302 21 0
604 320.168 340.877 19 267 28 0
605 896.092 289.666 8 397 28 0
606 268.601 493.883 18 170 35 0
607 194.667 716.125 6 100 43 0
608 134.618 731.219 6 132 58 0
609 745.154 846.116 18 181 51 0
610 212.255 398.056 10 278 39 0
611 385.056 741.911 9 140 59 0
612 555.454 163.939 9 358 98 0
613 583.327 167.717 12 308 39 0
614 713.324 587.258 15 175 68 0
615 432.98 184.226 15 348 36 0
616 242.728 856.383 5 268 20 0
617 544.452 338.633 6 15 75 0
618 375.651 401.19 4 357 49 0
619 164.217 150.175 13 266 15 0
620 173.734 969.356 20 307 97 0
621 72.8392 631.992 5 380 61 0
622 328.586 823.165 7 67 16 0
623 226.488 693.099 6 98 34 0
624 212.219 341.026 10 290 67 0
625 367.415 408.488 16 201 62 0
626 495.496 231.788 5 56 25 0
627 57.2929 689.858 11 256 16 0
628 32.6781 135.599 20 180 23 0
629 831.647 267.822 12 274 82 0
630 340.736 35.1225 18 377 72 0
631 880.491 125.197 18 276 53 0
632 774.209 759.215 19 174 35 0
633 414.091 424.924 13 26 21 0
634 945.702 488.692 7 128 57 0
635 947.448 834.348 5 374 68 0
636 971.287 251.617 10 167 87 0
637 187.599 633.343 10 394 97 0
638 222.746 530.329 13 92 46 0
639 414.497 7.76636 9 27 46 0
640 87.9566 309.939 11 15 52 0
641 191.364 861.349 5 311 16 0
642 371.608 980.505 16 310 24 0
643 414.224 950.2 8 217 93 0
644 679.295 195.02 13 237 87 0
645 847.624 162.381 20 27 44 0
646 904.747 521.604 8 145 38 0
647 311.079 88.4509 20 259 19 0
648 759.602 312.77 20 389 92 0
649 977.589 4.72971 14 285 86 0
650 981.659 470.114 7 213 85 0
651 816.691 566.697 13 211 48 0
652 280.015 114.347 9 56 52 0
653 189.12 266.927 12 24 24 0
654 779.774 578.372 6 31 66 0
655 214.588 767.032 7 33 98 0
656 45.5401 29.1195 8 275 53 0
657 954.563 118.532 16 217 61 0
658 74.5907 172.454 10 184 15 0
659 14.6484 617.089 9 26 81 0
660 813.259 676.828 13 385 52 0
661 726.455 484.504 13 249 19 0
662 249.73 376.295 14 30 67 0
663 575.115 595.515 9 27 97 0
664 899.61 633.182 6 183 52 0
665 291.971 524.469 13 338 37 0
666 648.368 718.9 6 234 88 0
667 574.743 893.686 15 323 86 0
668 925.484 547.358 13 367 82 0
669 936.835 804.279 20 195 21 0
670 986.849 195.606 20 23 71 0
671 110.696 210.392 13 208 33 0
672 406.663 24.5324 12 72 99 0
673 693.329 238.729 7 131 59 0
674 687.802 130.605 11 206 17 0
675 568.909 240.805 20 209 43 0
676 668.94 332.686 12 26 68 0
677 736.008 207.385 20 148 50 0
678 903.671 245.41 4 344 82 0
679 497.986 877.853 7 63 73 0
680 536.885 818.008 20 40 49 0
681 432.491 281.424 15 391 21 0
682 590.548 994.677 4 384 37 0
683 956.108 697.885 19 224 49 0
684 21.0883 349.151 16 215 15 0
685 334.396 221.511 17 247 23 0
686 827.878 989.928 6 105 24 0
687 971.799 570.75 12 192 81 0
688 763.846 837.557 11 181 18 0
689 280.196 277.8 4 22 53 0
690 169.182 297.257 7 15 86 0
691 740.131 220.683 4 332 33 0
692 80.3473 881.517 13 333 88 0
693 724.612 702.078 14 63 87 0
694 566.166 923.144 17 127 41 0
695 158.714 258.535 20 150 100 0
696 463.446 138.086 17 301 62 0
697 4.74057 649.734 15 249 89 0
698 882.704 117.094 12 261 57 0
699 969.122 476.805 12 150 36 0
700 226.163 108.393 15 88 17 0
701 52.7008 839.895 9 334 73 0
702 638.787 600.43 15 117 86 0
703 347.282 957.665 8 127 67 0
704 911.486 986.333 19 182 76 0
705 593.744 81.4065 17 194 36 0
706 217.1 955.895 4 202 34 0
707 203.238 120.287 14 80 68 0
708 545.887 985.577 6 365 69 0
709 297.131 119.081 16 243 29 0
710 441.016 315.392 14 238 81 0
711 291.15 772.48 14 142 95 0
712 581.903 877.633 17 192 35 0
713 124.413 995.799 14 221 51 0
714 646.879 641.323 15 275 45 0
715 671.604 686.769 13 359 49 0
716 151.33 413.962 4 120 16 0
717 325.117 191.122 12 152 19 0
718 245.812 906.494 19 391 26 0
719 22.9919 483.958 9 333 54 0
720 151.098 123.039 12 144 25 0
721 124.628 197.093 13 311 82 0
722 595.761 461.411 14 271 49 0
723 721.173 925.953 4 361 28 0
724 280.14 443.344 12 236 76 0
725 217.28 372.704 17 99 36 0
726 4.19878 444.917 11 345 44 0
727 451.987 194.602 10 385 30 0
728 635.003 90.0003 20 141 88 0
729 278.375 515.555 16 137 48 0
730 655.524 306.399 4 160 44 0
731 942.839 887.998 8 175 80 0
732 613.138 708.529 4 214 17 0
733 902.295 724.94 18 28 93 0
734 554.285 151.399 15 357 62 0
735 15.6549 439.912 10 93 81 0
736 265.719 321.381 6 153 21 0
737 892.156 210.223 11 74 78 0
738 737.38 53.9584 12 359 50 0
739 703.113 968.756 12 110 45 0
740 336.378 32.015 4 335 49 0
741 933.908 715.935 20 50 90 0
742 921.203 550.635 11 381 37 0
743 618.751 980.637 16 74 37 0
744 500.686 618.677 14 91 23 0
745 699.122 975.573 14 387 32 0
746 991.805 491.25 13 260 99 0
747 673.392 368.354 17 287 29 0
748 668.967 626.877 13 66 89 0
749 482.801 268.075 19 392 68 0
750 890.57 20.2505 9 349 81 0
751 858.174 516.579 19 313 17 0
752 702.476 374.347 8 128 15 0
753 11.3024 689.7 8 114 51 0
754 945.9 108.941 17 145 24 0
755 698.964 27.4545 10 330 78 0
756 872.93 263.716 15 399 30 0
757 489.679 123.644 14 316 46 0
758 750.523 940.938 11 94 92 0
759 490.92 62.2181 9 372 78 0
760 426.306 994.057 11 141 62 0
761 761.738 229.341 5 23 69 0
762 63.8866 397.072 15 182 46 0
763 270.542 548.24 6 152 68 0
764 238.349 202.927 7 45 66 0
765 502.65 334.952 20 48 48 0
766 914.614 771.963 17 51 20 0
767 593.844 511.823 7 361 92 0
768 976.901 814.83 18 150 31 0
